bandit,reward,algorithm
4,5.18240212215667,thompson-sampling
4,5.410346263692263,thompson-sampling
4,3.911743671600774,thompson-sampling
4,4.6566055383874625,thompson-sampling
4,5.9235575537360425,thompson-sampling
4,3.892583997179616,thompson-sampling
4,2.6516910403973575,thompson-sampling
4,4.42034175157048,thompson-sampling
4,4.344220068295774,thompson-sampling
4,4.039845782863315,thompson-sampling
4,4.2446234477569655,thompson-sampling
4,3.005592353433102,thompson-sampling
4,2.9095994912264467,thompson-sampling
4,4.544313420781692,thompson-sampling
4,4.301651963735359,thompson-sampling
4,2.6084801325830878,thompson-sampling
4,3.6393514527640987,thompson-sampling
4,5.585803827389692,thompson-sampling
4,5.119900450298692,thompson-sampling
4,2.972680042889516,thompson-sampling
4,4.974925182811372,thompson-sampling
4,2.2540329788493465,thompson-sampling
4,4.767192528683135,thompson-sampling
4,2.0948552114558385,thompson-sampling
4,4.102434656553011,thompson-sampling
4,2.1401019051399177,thompson-sampling
4,4.9253813327212885,thompson-sampling
4,2.959802789699487,thompson-sampling
4,4.656546635167445,thompson-sampling
4,4.98292024775613,thompson-sampling
4,4.580304652493804,thompson-sampling
4,6.6761945737120065,thompson-sampling
4,4.320201052717859,thompson-sampling
4,5.113644780204464,thompson-sampling
4,3.786229050351168,thompson-sampling
4,4.997772971815449,thompson-sampling
4,3.8292712610171282,thompson-sampling
4,4.881407398752845,thompson-sampling
4,4.899391196242128,thompson-sampling
4,3.7331327592184858,thompson-sampling
4,2.7017394346842356,thompson-sampling
4,5.238778648397961,thompson-sampling
4,3.1796620609174515,thompson-sampling
4,4.026903796292704,thompson-sampling
4,3.7461347564108953,thompson-sampling
4,3.200187773083811,thompson-sampling
4,3.489282108406939,thompson-sampling
4,3.353815330127696,thompson-sampling
4,3.9938915315622885,thompson-sampling
4,3.7815160615400867,thompson-sampling
4,4.4496445871319095,thompson-sampling
4,4.090371358131644,thompson-sampling
4,4.866351895070001,thompson-sampling
4,4.716218160582419,thompson-sampling
4,3.80491459466039,thompson-sampling
4,4.664671912891514,thompson-sampling
4,5.1364086279829815,thompson-sampling
4,3.017093646153026,thompson-sampling
4,4.074139444351531,thompson-sampling
4,4.811419192075657,thompson-sampling
4,5.028042881726328,thompson-sampling
4,5.9150107715861715,thompson-sampling
4,4.2585607195379644,thompson-sampling
4,5.940682388862251,thompson-sampling
4,2.9729696183498406,thompson-sampling
4,3.3004915131611527,thompson-sampling
4,2.5372361090051596,thompson-sampling
4,3.054629209560866,thompson-sampling
4,2.2202229920905987,thompson-sampling
4,2.613199164767413,thompson-sampling
4,3.115206890999475,thompson-sampling
4,4.865695088267711,thompson-sampling
4,3.3796969358375817,thompson-sampling
4,4.960878433287236,thompson-sampling
4,3.1271466704879094,thompson-sampling
4,3.8790647093900357,thompson-sampling
4,5.208981340315755,thompson-sampling
4,3.471113063229496,thompson-sampling
4,5.116950885670907,thompson-sampling
4,3.9253789586909247,thompson-sampling
4,6.482644469712579,thompson-sampling
4,3.3193897649820143,thompson-sampling
4,3.4212567642388665,thompson-sampling
4,5.5199320332107185,thompson-sampling
4,4.50889432305984,thompson-sampling
4,2.212329944557688,thompson-sampling
4,3.8819159849659863,thompson-sampling
4,4.871133863057706,thompson-sampling
4,3.2804790365101644,thompson-sampling
4,2.272258899760878,thompson-sampling
4,4.239777697852735,thompson-sampling
4,4.194109090082938,thompson-sampling
4,3.5029660508182423,thompson-sampling
4,4.618894227946046,thompson-sampling
4,3.30386789889036,thompson-sampling
4,2.843300513914619,thompson-sampling
4,3.7302297479576647,thompson-sampling
4,5.273169052687363,thompson-sampling
4,4.145436028995338,thompson-sampling
4,4.9761921367487325,thompson-sampling
4,3.717231779410075,thompson-sampling
4,3.1318592235521217,thompson-sampling
4,3.339900122387048,thompson-sampling
4,3.467305461839856,thompson-sampling
4,3.4939086190989443,thompson-sampling
4,4.233821935716578,thompson-sampling
4,3.8091069266851254,thompson-sampling
4,4.118010349797823,thompson-sampling
4,4.62459227565315,thompson-sampling
4,2.7034501775540303,thompson-sampling
4,5.025629323541514,thompson-sampling
4,5.10329703137005,thompson-sampling
4,3.297387430287611,thompson-sampling
4,2.918516778648222,thompson-sampling
4,5.178685202968073,thompson-sampling
4,4.431908303486252,thompson-sampling
4,3.908941217905221,thompson-sampling
4,4.8880692595201936,thompson-sampling
4,5.249980195997466,thompson-sampling
4,3.16228462229754,thompson-sampling
4,4.167613868717857,thompson-sampling
4,4.353335491208386,thompson-sampling
4,3.847670406857957,thompson-sampling
4,3.320151433440052,thompson-sampling
4,2.6378406005943598,thompson-sampling
4,5.371780429094255,thompson-sampling
4,2.508981340946179,thompson-sampling
4,5.092849459700349,thompson-sampling
4,2.663928319485658,thompson-sampling
4,6.204112232451935,thompson-sampling
4,3.2457225207466354,thompson-sampling
4,4.346452163985281,thompson-sampling
4,4.288842924208432,thompson-sampling
4,3.8317991332630266,thompson-sampling
4,4.49574076184829,thompson-sampling
4,3.495090455004808,thompson-sampling
4,6.691569130002301,thompson-sampling
4,5.1700585026465085,thompson-sampling
4,2.6330060787451877,thompson-sampling
4,4.798066295890934,thompson-sampling
4,4.606982324143798,thompson-sampling
4,3.735964446710242,thompson-sampling
4,2.828906779546071,thompson-sampling
4,4.687296916523521,thompson-sampling
4,4.416523217698311,thompson-sampling
4,4.117445299513495,thompson-sampling
4,2.6903658058778963,thompson-sampling
4,3.7094884838626134,thompson-sampling
4,3.431817454541182,thompson-sampling
4,6.129324596112406,thompson-sampling
4,3.79040356536167,thompson-sampling
4,4.545752863706312,thompson-sampling
4,4.048643366053828,thompson-sampling
4,4.550823451911921,thompson-sampling
4,5.439636316089243,thompson-sampling
4,4.343563396467154,thompson-sampling
4,5.008149982483633,thompson-sampling
4,3.859744991703421,thompson-sampling
4,5.187240697727841,thompson-sampling
4,3.7206065611471786,thompson-sampling
4,3.4188534875560608,thompson-sampling
4,3.541714771594916,thompson-sampling
4,3.9872470774681,thompson-sampling
4,3.056647966729818,thompson-sampling
4,4.8951175693723386,thompson-sampling
4,3.3439245883619684,thompson-sampling
4,3.219928036843578,thompson-sampling
4,3.3308760621477056,thompson-sampling
4,3.2271834062311617,thompson-sampling
4,5.723133196203074,thompson-sampling
4,4.076346221492074,thompson-sampling
4,5.645667946472085,thompson-sampling
4,2.763074652504347,thompson-sampling
4,3.551981537790742,thompson-sampling
4,5.494324093955883,thompson-sampling
4,2.9084853917216322,thompson-sampling
4,3.8291396512420763,thompson-sampling
4,4.210180812089219,thompson-sampling
4,5.15772849817025,thompson-sampling
4,4.279514917938041,thompson-sampling
4,4.828393866020544,thompson-sampling
4,3.548115533496933,thompson-sampling
4,4.276237637864898,thompson-sampling
4,3.132607510172259,thompson-sampling
4,4.5417403013152144,thompson-sampling
4,3.5451830786893703,thompson-sampling
4,5.992744514545995,thompson-sampling
4,3.914106371873636,thompson-sampling
4,3.519842151834247,thompson-sampling
4,2.101028848965515,thompson-sampling
4,5.157442633767996,thompson-sampling
4,3.9567609938190844,thompson-sampling
4,5.103805840896297,thompson-sampling
4,3.5148697980190957,thompson-sampling
4,3.6124356322307105,thompson-sampling
4,4.839984745205959,thompson-sampling
4,3.7423462308515947,thompson-sampling
4,5.303704672038203,thompson-sampling
4,5.056564279677029,thompson-sampling
4,2.8862421971320527,thompson-sampling
4,5.30085004741964,thompson-sampling
4,4.489704819610064,thompson-sampling
4,3.539339411993562,thompson-sampling
4,4.26315839487175,thompson-sampling
4,4.618579787953998,thompson-sampling
4,4.5527095066301335,thompson-sampling
4,3.9593407825195874,thompson-sampling
4,3.6665607938005875,thompson-sampling
4,5.733794352436465,thompson-sampling
4,4.135733070666609,thompson-sampling
4,5.0621625997930115,thompson-sampling
4,3.560648997483793,thompson-sampling
4,3.311487524890513,thompson-sampling
4,5.663415627383289,thompson-sampling
4,3.62554384424879,thompson-sampling
4,3.3462000715369746,thompson-sampling
4,4.416136538995994,thompson-sampling
4,4.919809539030679,thompson-sampling
4,4.929331668886821,thompson-sampling
4,5.164609511313745,thompson-sampling
4,2.090239916653821,thompson-sampling
4,3.444432236952227,thompson-sampling
4,4.678818340736784,thompson-sampling
4,4.217681232707147,thompson-sampling
4,5.760786175316395,thompson-sampling
4,4.183375649313379,thompson-sampling
4,3.9529952716906687,thompson-sampling
4,5.545757849709696,thompson-sampling
4,2.571499654915744,thompson-sampling
4,4.755748466608718,thompson-sampling
4,4.33717381651533,thompson-sampling
4,3.561134296472343,thompson-sampling
4,3.4857311880998516,thompson-sampling
4,2.97070026857714,thompson-sampling
4,1.994499228621497,thompson-sampling
4,3.796621534730358,thompson-sampling
4,4.2993701043954955,thompson-sampling
4,2.8523367650461466,thompson-sampling
4,5.289759947835153,thompson-sampling
4,2.8646659451397865,thompson-sampling
4,3.025236892269158,thompson-sampling
4,3.635290499249071,thompson-sampling
4,3.166308747653499,thompson-sampling
4,5.7908826491402134,thompson-sampling
4,4.396908376931202,thompson-sampling
4,3.9443789722254063,thompson-sampling
4,3.140385350105074,thompson-sampling
4,5.600507874300282,thompson-sampling
4,4.316294772381409,thompson-sampling
4,2.733652427704176,thompson-sampling
4,6.280804449599305,thompson-sampling
4,3.659473936188839,thompson-sampling
4,5.41912264484587,thompson-sampling
4,5.063831573354111,thompson-sampling
4,4.330755369547204,thompson-sampling
4,4.053395422736641,thompson-sampling
4,4.220556518221183,thompson-sampling
4,3.8994689972881087,thompson-sampling
4,6.694749200760832,thompson-sampling
4,4.74834179201052,thompson-sampling
4,3.8530824094627603,thompson-sampling
4,4.667984015447437,thompson-sampling
4,4.838818448478158,thompson-sampling
4,3.5664549145740443,thompson-sampling
4,3.935515756313314,thompson-sampling
4,3.7745805510769617,thompson-sampling
4,4.447483690009539,thompson-sampling
4,3.7933297378256934,thompson-sampling
4,3.7449585874508684,thompson-sampling
4,4.078608848704273,thompson-sampling
4,2.490381412021871,thompson-sampling
4,5.100661238208316,thompson-sampling
4,4.93112572147392,thompson-sampling
4,4.25858314581464,thompson-sampling
4,4.328104721096306,thompson-sampling
4,2.935428716508673,thompson-sampling
4,4.9049122821420745,thompson-sampling
4,4.372045261893671,thompson-sampling
4,4.988029649144921,thompson-sampling
4,3.480719541818471,thompson-sampling
4,5.83524868421263,thompson-sampling
4,4.617177740621678,thompson-sampling
4,4.631434179966496,thompson-sampling
4,4.078850398037496,thompson-sampling
4,4.717256991832054,thompson-sampling
4,4.489416794199407,thompson-sampling
4,5.301938007293366,thompson-sampling
4,2.3589921286675573,thompson-sampling
4,4.861086839984015,thompson-sampling
4,4.186152190791456,thompson-sampling
4,3.9588227518750343,thompson-sampling
4,4.276820727369683,thompson-sampling
4,4.392796545922629,thompson-sampling
4,4.02564136021079,thompson-sampling
4,4.887388661595464,thompson-sampling
4,4.052508943418985,thompson-sampling
4,4.592057243746801,thompson-sampling
4,4.313685742808917,thompson-sampling
4,3.3557314126104565,thompson-sampling
4,4.787865596380509,thompson-sampling
4,3.94468942109726,thompson-sampling
4,3.809088023039282,thompson-sampling
4,3.7338546210317287,thompson-sampling
4,4.676585245741894,thompson-sampling
4,3.5719105374128977,thompson-sampling
4,4.0347758151136155,thompson-sampling
4,3.08838340689423,thompson-sampling
4,2.900063382929667,thompson-sampling
4,3.390428759267688,thompson-sampling
4,3.5794272109441576,thompson-sampling
4,4.075932379829875,thompson-sampling
4,4.034138356074249,thompson-sampling
4,3.5283427708994375,thompson-sampling
4,4.279541700908384,thompson-sampling
4,3.132067107999583,thompson-sampling
4,2.870581232992532,thompson-sampling
4,1.0122925992434708,thompson-sampling
4,3.7595642880599653,thompson-sampling
4,3.1996855452211506,thompson-sampling
4,4.183499960837444,thompson-sampling
4,4.718867305660341,thompson-sampling
4,3.666204907278859,thompson-sampling
4,3.1339673066656824,thompson-sampling
4,4.3174656537156295,thompson-sampling
4,4.132315049811997,thompson-sampling
4,2.8266957929067846,thompson-sampling
4,3.5334951263107683,thompson-sampling
4,1.3969295888494724,thompson-sampling
4,3.0841088912399615,thompson-sampling
4,4.382631917650887,thompson-sampling
4,3.2087889675625765,thompson-sampling
4,4.288013065486607,thompson-sampling
4,5.442417374214456,thompson-sampling
4,4.818127263538752,thompson-sampling
4,3.164405228122047,thompson-sampling
4,5.182536779120756,thompson-sampling
4,4.187040805819826,thompson-sampling
4,5.223679593628279,thompson-sampling
4,4.658577385134721,thompson-sampling
4,4.744306669326765,thompson-sampling
4,5.411749083396326,thompson-sampling
4,2.3066605485602407,thompson-sampling
4,3.052672298708752,thompson-sampling
4,3.2806975057685976,thompson-sampling
4,4.141076409371706,thompson-sampling
4,3.9535302052115986,thompson-sampling
4,4.511888230483151,thompson-sampling
4,3.0934526117645644,thompson-sampling
4,4.0540089994126,thompson-sampling
4,2.4874768682396544,thompson-sampling
4,3.2928420032631496,thompson-sampling
4,4.062349548251229,thompson-sampling
4,1.9313139543278641,thompson-sampling
4,2.9159212453425747,thompson-sampling
4,3.7665794057338915,thompson-sampling
4,4.866848456415096,thompson-sampling
4,4.575681397872536,thompson-sampling
4,4.092041973529216,thompson-sampling
4,5.9269006499695,thompson-sampling
4,4.003287186014544,thompson-sampling
4,5.014352373977396,thompson-sampling
4,4.427165864369016,thompson-sampling
4,3.6342407675931225,thompson-sampling
4,1.944022805426779,thompson-sampling
4,1.788295164193436,thompson-sampling
4,5.803121679498119,thompson-sampling
4,3.9589352015055805,thompson-sampling
4,2.5854010405240953,thompson-sampling
4,5.07470508816964,thompson-sampling
4,2.936456570959583,thompson-sampling
4,4.311072707114778,thompson-sampling
4,2.44123409882708,thompson-sampling
4,3.303826589985916,thompson-sampling
4,3.01368885936216,thompson-sampling
4,3.9037907655333974,thompson-sampling
4,5.218557487645988,thompson-sampling
4,2.2697217807046863,thompson-sampling
4,4.019567568772231,thompson-sampling
4,3.893701914456765,thompson-sampling
4,4.98635196022395,thompson-sampling
4,3.8601939733083888,thompson-sampling
4,3.7723147416778646,thompson-sampling
4,3.9422477177391864,thompson-sampling
4,4.00199101852612,thompson-sampling
4,4.599054340124268,thompson-sampling
4,3.940800552152609,thompson-sampling
4,4.8504510371667084,thompson-sampling
4,3.805344601969867,thompson-sampling
4,4.7917347429613635,thompson-sampling
4,3.8264302970941886,thompson-sampling
4,5.3253041619996715,thompson-sampling
4,3.090755679627943,thompson-sampling
4,4.603658099236106,thompson-sampling
4,3.3889486001630793,thompson-sampling
4,4.482560604762124,thompson-sampling
4,4.153896024963106,thompson-sampling
4,3.212792205970792,thompson-sampling
4,4.315809873080966,thompson-sampling
4,5.052932723750321,thompson-sampling
4,4.454453020683626,thompson-sampling
4,3.8964511463499645,thompson-sampling
4,2.8752648123877558,thompson-sampling
4,4.4952590972099,thompson-sampling
4,4.7170583810066695,thompson-sampling
4,4.010968707851657,thompson-sampling
4,5.011017997824505,thompson-sampling
4,4.073760655412859,thompson-sampling
4,3.9510496863387705,thompson-sampling
4,3.5972525588737176,thompson-sampling
4,3.2498486246789238,thompson-sampling
4,6.141212460647434,thompson-sampling
4,4.166690626842269,thompson-sampling
4,4.536513553007537,thompson-sampling
4,3.2549266344955967,thompson-sampling
4,3.4555810434097824,thompson-sampling
4,3.710626669033483,thompson-sampling
4,2.865492723069983,thompson-sampling
